,id,date,price,zipcode,median_price_zipcode,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,sqft_above,sqft_basement,yr_built,yr_renovated,option_buy
9765,7877400245,2014-07-18,193000.0,98002,235000.0,3,1.0,960,10761,1.0,no,4,960.0,0,1962,0,buy
9766,8127700845,2015-02-19,375000.0,98199,689800.0,2,1.0,710,4618,1.0,no,3,710.0,0,1925,0,buy
9767,8562901010,2014-09-26,505000.0,98074,642000.0,2,3.0,2770,10800,1.5,no,5,1910.0,860,1984,0,buy
9768,8861700110,2014-07-14,490000.0,98052,615000.0,4,2.25,1960,10275,2.0,no,3,1960.0,0,1965,0,buy
9769,6822100155,2014-05-12,630000.0,98199,689800.0,4,2.0,1770,6000,2.0,no,5,1770.0,0,1911,1981,buy
9770,3343902281,2015-05-05,310000.0,98056,380000.0,2,1.0,1020,8102,1.0,no,3,1020.0,0,1956,0,buy
9771,7504001430,2014-10-23,539000.0,98074,642000.0,3,1.5,1740,12000,2.0,no,3,1740.0,0,1974,0,buy
9772,7955080300,2014-07-14,269950.0,98058,335000.0,3,2.5,1520,8720,1.0,no,3,1080.0,440,1981,0,buy
9773,3755100220,2014-08-19,300000.0,98034,445950.0,3,1.75,1310,9761,1.0,no,3,1310.0,0,1967,0,buy
9774,8728550150,2014-07-15,545000.0,98027,570500.0,3,2.5,2660,20369,2.0,no,3,2660.0,0,1992,0,buy
9775,2108500110,2015-04-15,278000.0,98042,292000.0,3,2.25,2120,9804,2.0,no,3,2120.0,0,1994,0,buy
9776,7941130110,2014-12-01,342000.0,98034,445950.0,3,2.25,1200,2845,2.0,no,3,1200.0,0,1986,0,buy
9777,1545807180,2015-05-06,190000.0,98038,342000.0,4,1.75,1900,9861,1.0,no,4,1900.0,0,1967,0,buy
9778,1972200382,2014-11-21,387000.0,98103,550000.0,2,1.5,1010,948,3.0,no,3,1010.0,0,1999,0,buy
9779,2473420100,2015-03-04,279950.0,98058,335000.0,3,2.25,1850,7480,2.0,no,3,1850.0,0,1978,0,buy
9780,1431700210,2014-07-02,305000.0,98058,335000.0,3,1.0,1580,7424,1.0,no,3,1010.0,570,1962,0,buy
9781,5379806155,2014-09-10,216500.0,98188,264000.0,3,1.0,1020,11652,1.0,no,4,1020.0,0,1971,0,buy
9782,952006857,2015-01-22,370000.0,98116,562750.0,3,2.5,1070,1219,2.0,no,3,720.0,350,2004,0,buy
9783,3792400110,2014-06-30,492650.0,98177,554000.0,4,1.75,2120,9786,1.0,no,3,1640.0,480,1967,0,buy
9784,3755100540,2014-07-25,431200.0,98034,445950.0,5,1.75,1360,10609,1.0,no,3,1060.0,300,1966,0,buy
9785,2122059014,2015-04-09,277500.0,98030,282255.0,4,2.0,1700,12048,2.0,no,3,1700.0,0,1990,0,buy
9786,3876800580,2014-09-02,351000.0,98072,515000.0,4,1.0,1430,8400,1.0,no,3,730.0,700,1969,0,buy
9787,7878400043,2014-08-05,185000.0,98178,278277.0,3,1.75,1080,9262,1.0,no,3,1080.0,0,1968,0,buy
9788,8075400530,2014-06-27,234000.0,98032,249000.0,4,1.0,1390,18000,1.0,no,3,1390.0,0,1955,2013,buy
9789,1997200245,2014-07-14,540000.0,98103,550000.0,2,1.75,1460,4800,1.0,no,5,850.0,610,1950,0,buy
9790,926069009,2014-06-09,649950.0,98077,652475.0,4,2.5,2350,63162,2.0,no,4,2350.0,0,1994,0,buy
9791,6381500110,2015-01-08,330000.0,98125,425000.0,3,1.0,1160,7912,1.0,no,4,1160.0,0,1956,0,buy
9792,6411600411,2014-12-09,257000.0,98125,425000.0,2,1.0,770,7200,1.0,no,3,770.0,0,1951,0,buy
9793,8685500145,2014-12-30,350000.0,98118,367500.0,3,1.0,1920,6710,1.0,no,3,1320.0,600,1959,0,buy
9794,7277100610,2014-08-25,380000.0,98177,554000.0,2,1.0,1120,7560,1.0,no,3,1120.0,0,1947,0,buy
9795,1775800750,2015-03-10,344000.0,98072,515000.0,3,1.0,1150,12402,1.0,no,4,1150.0,0,1969,0,buy
9796,2856101105,2014-05-27,488000.0,98117,544000.0,3,2.5,1590,2550,3.0,no,3,1590.0,0,1985,0,buy
9797,4443800705,2014-10-08,465000.0,98117,544000.0,3,1.0,910,3880,1.0,no,3,780.0,130,1942,0,buy
9798,3878900464,2015-05-04,229500.0,98178,278277.0,2,1.75,1870,6625,1.0,no,3,960.0,910,1948,0,buy
9799,1612500155,2015-03-17,246000.0,98030,282255.0,4,1.5,2120,7110,1.5,no,3,2120.0,0,1919,0,buy
9800,3472800068,2014-07-17,968000.0,98004,1150000.0,5,2.5,2900,9799,1.0,no,3,1450.0,1450,1959,0,buy
9801,2473400110,2014-08-26,315500.0,98058,335000.0,3,1.75,1870,8400,1.0,no,3,990.0,880,1977,0,buy
9802,9357000230,2014-08-22,267000.0,98146,305000.0,3,1.0,940,4700,1.0,no,4,940.0,0,1942,0,buy
9803,1189000180,2014-09-10,525000.0,98122,572000.0,2,1.0,1510,3360,1.0,no,3,880.0,630,1924,0,buy
9804,993002177,2015-05-06,345000.0,98103,550000.0,3,2.5,1380,1547,3.0,no,3,1380.0,0,2000,0,buy
9805,6384500535,2015-03-26,499000.0,98116,562750.0,3,1.0,1270,6250,1.0,no,3,910.0,360,1955,0,buy
9806,7751800115,2014-08-26,425000.0,98008,545000.0,3,1.5,1390,9680,1.0,no,4,1390.0,0,1956,0,buy
9807,4137020820,2014-10-27,268000.0,98092,309780.0,4,3.0,1840,7510,2.0,no,5,1840.0,0,1988,2013,buy
9808,9407000230,2014-12-04,240000.0,98045,399500.0,3,1.0,1600,12566,1.0,no,4,1600.0,0,1971,0,buy
9809,3306200230,2015-03-03,147000.0,98023,268450.0,3,1.5,1480,9606,1.0,no,4,1100.0,380,1964,0,buy
9810,3888100176,2015-03-06,500000.0,98033,678350.0,4,2.0,2120,7806,1.0,no,4,1770.0,350,1949,0,buy
9811,9165100375,2014-11-18,510000.0,98117,544000.0,5,2.0,2740,3838,1.0,no,4,1370.0,1370,1959,0,buy
9812,8929000090,2014-07-02,484998.0,98029,575000.0,4,2.5,1540,1870,2.0,no,3,1540.0,0,2014,0,buy
9813,2011000120,2014-05-29,210000.0,98198,265000.0,3,1.75,1590,7617,2.0,no,3,1590.0,0,1986,0,buy
9814,6751100205,2014-08-04,450000.0,98007,555000.0,2,1.0,1180,10720,1.0,no,4,1180.0,0,1955,0,buy
9815,5078400035,2015-04-02,875000.0,98004,1150000.0,4,1.75,2360,8286,1.0,no,3,1320.0,1040,1952,0,buy
9816,9818700645,2014-07-23,415000.0,98122,572000.0,3,1.75,1470,4000,1.0,no,3,1070.0,400,1979,0,buy
9817,8718500610,2014-05-26,379950.0,98028,445000.0,3,1.5,1690,9144,1.0,no,4,1140.0,550,1956,0,buy
9818,1722800835,2014-08-11,252500.0,98108,342500.0,2,1.0,770,2191,1.0,no,3,770.0,0,1937,0,buy
9819,7436300180,2014-05-19,530000.0,98033,678350.0,3,3.5,2320,3174,2.0,no,3,2060.0,260,1997,0,buy
9820,1630700276,2015-01-05,385000.0,98072,515000.0,2,1.5,1370,159865,1.0,no,3,1370.0,0,1960,0,buy
9821,2558670110,2014-08-29,419000.0,98034,445950.0,3,2.25,1700,7650,1.0,no,4,1340.0,360,1975,0,buy
9822,402000110,2014-10-17,175000.0,98118,367500.0,2,1.0,960,5508,1.0,no,3,770.0,190,1951,0,buy
9823,442000175,2015-03-31,515000.0,98115,567000.0,2,1.0,1150,5664,1.0,no,3,870.0,280,1948,0,buy
9824,2771604370,2014-09-26,460000.0,98199,689800.0,3,1.75,1300,4000,1.0,no,3,900.0,400,1953,0,buy
9825,5028602020,2015-03-05,255000.0,98023,268450.0,3,2.25,1850,7151,2.0,no,3,1850.0,0,1989,0,buy
9826,643300040,2014-11-04,481000.0,98006,760184.5,4,1.75,1920,9500,1.0,no,4,1470.0,450,1966,0,buy
9827,643300040,2015-03-13,719521.0,98006,760184.5,4,1.75,1920,9500,1.0,no,4,1470.0,450,1966,0,buy
9828,4443800375,2014-10-02,400000.0,98117,544000.0,3,1.0,900,4084,1.5,no,3,900.0,0,1910,0,buy
9829,42000245,2014-06-13,171000.0,98188,264000.0,4,2.0,1520,19672,1.0,no,3,1020.0,500,1920,0,buy
9830,4046700110,2015-02-24,323000.0,98014,415000.0,3,1.75,1950,15037,1.0,no,3,1950.0,0,1989,0,buy
9831,621069154,2014-07-21,226000.0,98042,292000.0,4,1.5,1200,10890,1.0,no,5,1200.0,0,1972,0,buy
9832,2436200025,2014-10-09,580000.0,98105,675000.0,6,1.75,2180,4000,1.5,no,4,1380.0,800,1926,0,buy
9833,9808610410,2014-08-22,640000.0,98004,1150000.0,4,2.5,2320,11259,2.0,no,3,2320.0,0,1982,0,buy
9834,1370803640,2014-08-20,619790.0,98199,689800.0,3,1.75,1040,5097,1.0,no,4,800.0,240,1944,0,buy
9835,424049059,2014-08-15,373000.0,98144,450000.0,3,2.0,1400,2445,1.0,no,3,840.0,560,2002,0,buy
9836,5422560850,2014-12-10,541338.0,98052,615000.0,3,2.5,2060,8123,2.0,no,3,1010.0,1050,1977,0,buy
9837,558100065,2014-10-03,254922.0,98133,375000.0,2,1.0,780,8160,1.0,no,4,780.0,0,1953,0,buy
9838,5070000120,2014-08-13,269950.0,98055,294950.0,3,1.5,1740,9547,1.0,no,4,1740.0,0,1962,0,buy
9839,5101407790,2014-08-01,375000.0,98125,425000.0,2,1.0,900,5413,1.0,no,3,900.0,0,1947,0,buy
9840,1025049266,2014-09-30,555000.0,98105,675000.0,2,2.25,1160,954,2.0,no,3,960.0,200,2014,0,buy
9841,4340610040,2014-06-12,312500.0,98103,550000.0,2,1.5,1070,1200,2.0,no,3,1070.0,0,1999,0,buy
9842,3204300610,2014-12-02,450000.0,98112,915000.0,2,1.0,950,4560,1.5,no,3,950.0,0,1925,0,buy
9843,1568100087,2015-04-13,320000.0,98155,375000.0,3,2.0,1420,1716,2.0,no,3,1050.0,370,2003,0,buy
9844,4338800600,2014-06-09,235000.0,98166,390000.0,3,1.0,1590,13000,1.5,no,3,1590.0,0,1944,0,buy
9845,7211400535,2015-03-23,275500.0,98146,305000.0,4,1.0,1290,5000,1.5,no,3,1290.0,0,1957,0,buy
9846,8682261140,2014-06-18,564000.0,98053,635000.0,2,2.0,1690,4500,1.0,no,3,1690.0,0,2004,0,buy
9847,4435000145,2015-05-01,263000.0,98188,264000.0,4,1.75,1340,8700,1.5,no,3,1340.0,0,1958,0,buy
9848,421059018,2014-11-04,257000.0,98092,309780.0,3,1.75,1397,18000,1.0,no,3,1397.0,0,1965,2014,buy
9849,1788800770,2014-07-28,187500.0,98023,268450.0,3,1.0,840,8400,1.0,no,3,840.0,0,1959,0,buy
9850,7518507685,2015-02-23,400000.0,98117,544000.0,3,1.0,1100,5100,2.0,no,4,1100.0,0,1900,0,buy
9851,522059189,2015-04-17,235000.0,98055,294950.0,3,1.0,1460,8400,1.0,no,3,1460.0,0,1958,0,buy
9852,3124089060,2015-04-24,282000.0,98065,500000.0,3,1.0,1250,13503,1.5,no,4,1250.0,0,1931,0,buy
9853,2548100180,2014-05-07,335000.0,98155,375000.0,3,2.0,1570,7200,1.0,no,4,1570.0,0,1952,0,buy
9854,1026069106,2015-04-21,413100.0,98077,652475.0,3,2.25,1790,231303,1.0,no,3,1250.0,540,1980,0,buy
9855,9828702265,2014-05-06,500000.0,98112,915000.0,3,2.5,1480,1171,3.0,no,3,1480.0,0,2006,0,buy
9856,1446400564,2014-05-07,185000.0,98168,235000.0,4,1.0,1490,6600,1.0,no,3,1490.0,0,1969,0,buy
9857,224059021,2014-12-19,450000.0,98008,545000.0,3,1.0,1150,35415,1.0,no,4,1010.0,140,1950,0,buy
9858,6392000625,2014-07-12,451000.0,98115,567000.0,2,1.0,900,6000,1.0,no,3,900.0,0,1944,2004,buy
9859,291310260,2014-05-16,377500.0,98027,570500.0,3,2.25,1410,1377,2.0,no,3,1290.0,120,2005,0,buy
9860,8682302030,2014-05-21,413800.0,98053,635000.0,3,2.0,1440,4421,1.0,no,3,1440.0,0,2007,0,buy
9861,1048000160,2014-06-27,504200.0,98103,550000.0,2,1.5,1200,1687,3.0,no,3,1200.0,0,2008,0,buy
9862,9429400060,2015-04-09,377000.0,98019,401250.0,3,2.5,1870,5333,2.0,no,3,1870.0,0,2012,0,buy
9863,9385200041,2015-03-04,529500.0,98116,562750.0,3,2.25,1410,905,3.0,no,3,1410.0,0,2014,0,buy
9864,4046500270,2014-08-19,399000.0,98014,415000.0,3,2.0,2100,31550,1.0,no,3,2100.0,0,2010,0,buy
9865,9268851860,2014-09-18,425000.0,98027,570500.0,3,2.25,1620,997,2.5,no,3,1540.0,80,2010,0,buy
9866,832700320,2015-02-09,348000.0,98133,375000.0,3,2.5,1490,2478,3.0,no,3,1490.0,0,2009,0,buy
9867,2114700368,2014-11-18,299000.0,98106,315000.0,2,2.5,1400,1262,2.0,no,3,1160.0,240,2008,0,buy
9868,2626119062,2014-11-12,155000.0,98014,415000.0,3,1.0,1300,6098,1.0,no,3,1300.0,0,2013,0,buy
9869,2781280310,2014-12-22,274000.0,98055,294950.0,3,2.5,1830,2517,2.0,no,3,1830.0,0,2005,0,buy
9870,3448740070,2014-06-16,429000.0,98059,435000.0,5,2.5,2340,4500,2.0,no,3,2340.0,0,2009,0,buy
9871,2895800710,2014-12-02,267800.0,98106,315000.0,3,1.75,1410,1899,2.0,no,3,1410.0,0,2014,0,buy
9872,306000565,2014-08-25,290000.0,98103,550000.0,2,1.5,1020,1275,3.0,no,3,1020.0,0,2008,0,buy
9873,6130500060,2014-07-21,370000.0,98133,375000.0,3,2.5,1650,1793,3.0,no,3,1650.0,0,2007,0,buy
9874,3362400125,2015-03-03,405000.0,98103,550000.0,3,2.0,1060,651,3.0,no,3,1060.0,0,2007,0,buy
9875,9188200505,2014-07-10,275000.0,98118,367500.0,4,2.5,1830,3868,2.0,no,3,1830.0,0,2007,0,buy
9876,1865400075,2014-05-22,320000.0,98117,544000.0,3,2.25,998,844,2.0,no,3,798.0,200,2007,0,buy
9877,7853320550,2014-08-05,425000.0,98065,500000.0,4,2.5,2070,4427,2.0,no,3,2070.0,0,2007,0,buy
9878,7899800863,2014-10-01,299900.0,98106,315000.0,3,2.5,1210,2046,2.0,no,3,920.0,290,2008,0,buy
9879,291310270,2014-11-19,375000.0,98027,570500.0,3,2.5,1600,2042,2.0,no,3,1600.0,0,2005,0,buy
9880,1934800162,2015-05-11,386180.0,98122,572000.0,2,1.5,960,1829,2.0,no,3,960.0,0,2005,0,buy
9881,9834201375,2015-02-06,425000.0,98144,450000.0,3,2.25,1420,1230,2.0,no,3,940.0,480,2009,0,buy
9882,3796000400,2014-11-20,349000.0,98144,450000.0,2,1.75,1250,1208,2.0,no,3,1040.0,210,2007,0,buy
9883,476000118,2014-12-12,479950.0,98107,529950.0,2,2.25,1360,1336,3.0,no,3,1360.0,0,2008,0,buy
9884,832700240,2014-10-03,325000.0,98133,375000.0,3,1.5,1270,1067,3.0,no,3,1270.0,0,2009,0,buy
9885,9542840060,2015-03-05,340000.0,98038,342000.0,4,2.5,2320,4142,2.0,no,3,2320.0,0,2010,0,buy
9886,629650370,2015-01-23,250000.0,98001,260000.0,3,2.5,1750,6351,2.0,no,3,1750.0,0,2012,0,buy
9887,3904100041,2015-04-24,290750.0,98118,367500.0,3,2.5,1270,865,2.0,no,3,1080.0,190,2008,0,buy
9888,2856101290,2014-09-24,425000.0,98117,544000.0,2,2.5,1340,1263,3.0,no,3,1340.0,0,2008,0,buy
9889,6749700004,2015-03-30,291000.0,98103,550000.0,2,1.0,840,863,3.0,no,3,840.0,0,2008,0,buy
9890,1806900499,2014-07-21,675000.0,98112,915000.0,3,3.25,1720,1330,2.0,no,3,1030.0,690,2004,0,buy
9891,4310702918,2014-10-30,345000.0,98103,550000.0,2,2.25,1110,1290,3.0,no,3,1110.0,0,2006,0,buy
9892,7169500200,2014-09-03,522500.0,98115,567000.0,2,2.25,1430,1210,2.0,no,3,1340.0,90,2005,0,buy
9893,1048000060,2014-06-19,543000.0,98103,550000.0,3,2.25,1240,949,3.0,no,3,1240.0,0,2008,0,buy
9894,8562780160,2015-03-29,334950.0,98027,570500.0,2,2.25,1240,750,2.0,no,3,1150.0,90,2008,0,buy
9895,2767704603,2014-06-09,489000.0,98107,529950.0,3,3.5,1500,1249,2.0,no,3,1240.0,260,2004,0,buy
9896,2424039036,2014-08-22,282000.0,98106,315000.0,3,2.25,1260,915,2.0,no,3,1020.0,240,2007,0,buy
9897,6661200260,2015-05-12,220000.0,98038,342000.0,2,1.5,1030,2850,2.0,no,3,1030.0,0,1995,0,buy
9898,4051150070,2014-12-23,250000.0,98042,292000.0,3,1.5,1072,4339,2.0,no,3,1072.0,0,2009,0,buy
9899,3862710030,2015-04-24,450000.0,98065,500000.0,3,2.5,1800,4357,2.0,no,3,1800.0,0,2013,0,buy
9900,9828201361,2014-11-14,299000.0,98122,572000.0,2,1.5,830,1276,2.0,no,3,830.0,0,2005,0,buy
9901,2349300069,2014-05-12,301500.0,98136,489950.0,2,1.5,830,1333,2.0,no,3,830.0,0,2005,0,buy
9902,6362900138,2014-11-03,379900.0,98144,450000.0,2,1.5,1240,1331,2.0,no,3,1050.0,190,2007,0,buy
9903,9358001422,2014-11-14,335000.0,98126,395750.0,3,2.5,1090,1139,2.0,no,3,960.0,130,2009,0,buy
9904,731500320,2014-11-10,282000.0,98030,282255.0,4,2.5,1785,2552,2.0,no,3,1785.0,0,2009,0,buy
9905,9268850030,2014-07-07,420000.0,98027,570500.0,3,2.25,1620,1075,3.0,no,3,1540.0,80,2009,0,buy
9906,889000024,2015-03-16,645000.0,98105,675000.0,3,2.25,1640,1023,3.0,no,3,1640.0,0,2014,0,buy
9907,9268850350,2015-03-19,304500.0,98027,570500.0,4,2.0,1350,942,3.0,no,3,1350.0,0,2008,0,buy
9908,5100400251,2015-01-06,390000.0,98115,567000.0,2,1.0,962,1992,2.0,no,3,962.0,0,2012,0,buy
9909,3655500030,2015-04-03,719000.0,98006,760184.5,3,3.5,2540,10578,2.0,no,3,2010.0,530,2014,0,buy
9910,6781200013,2014-05-07,245000.0,98133,375000.0,3,1.5,1260,1270,2.0,no,3,1040.0,220,2005,0,buy
9911,9272201318,2015-04-14,540000.0,98116,562750.0,3,2.0,1580,1972,2.5,no,3,1180.0,400,2007,0,buy
9912,5676000004,2014-11-18,399000.0,98103,550000.0,3,2.5,1430,1250,3.0,no,3,1430.0,0,2007,0,buy
9913,8091670070,2014-08-04,328000.0,98038,342000.0,4,2.5,1850,5388,2.0,no,3,1850.0,0,2009,0,buy
9914,1498300875,2014-08-14,445000.0,98144,450000.0,3,2.5,1550,930,2.0,no,3,1060.0,490,2006,0,buy
9915,3278605570,2014-06-19,362500.0,98126,395750.0,3,2.5,1800,2700,2.0,no,3,1800.0,0,2011,0,buy
9916,4310702858,2014-10-15,414950.0,98103,550000.0,3,2.5,1570,1551,3.0,no,3,1570.0,0,2008,0,buy
9917,7899800791,2014-10-23,230000.0,98106,315000.0,3,2.0,1160,1174,2.0,no,3,790.0,370,2007,0,buy
9918,8682320160,2015-02-20,439950.0,98053,635000.0,2,2.0,1440,4666,1.0,no,3,1440.0,0,2010,0,buy
9919,976000903,2015-03-19,655000.0,98119,744975.0,2,2.25,1460,1851,2.0,no,3,1180.0,280,2014,0,buy
9920,7904700128,2014-11-10,385000.0,98116,562750.0,3,3.5,1370,1540,2.0,no,3,1100.0,270,2006,0,buy
9921,1972201963,2014-06-16,523950.0,98103,550000.0,3,2.25,1420,1282,3.0,no,3,1420.0,0,2006,0,buy
9922,9272201704,2014-05-12,369000.0,98116,562750.0,2,2.5,980,895,2.0,no,3,670.0,310,2009,0,buy
9923,8648900060,2014-05-05,509900.0,98027,570500.0,3,2.5,1790,2700,2.0,no,3,1790.0,0,2010,0,buy
9924,3832050890,2014-07-15,282000.0,98042,292000.0,3,2.5,2010,5399,2.0,no,3,2010.0,0,2006,0,buy
9925,6127010320,2014-06-09,536000.0,98075,739999.0,3,2.5,1900,6224,2.0,no,3,1900.0,0,2005,0,buy
9926,2810100023,2014-06-25,395000.0,98136,489950.0,2,2.25,1350,1493,2.0,no,3,1050.0,300,2007,0,buy
9927,3630080070,2014-07-10,348000.0,98029,575000.0,3,2.5,1500,2255,2.0,no,3,1500.0,0,2005,0,buy
9928,9126100765,2014-08-01,455000.0,98122,572000.0,3,1.75,1320,1014,3.0,no,3,1320.0,0,2015,0,buy
9929,993000136,2014-10-07,449950.0,98103,550000.0,3,2.25,1540,1270,3.0,no,3,1540.0,0,2014,0,buy
9930,3278604510,2014-06-25,364000.0,98126,395750.0,3,2.5,1800,2790,2.0,no,3,1800.0,0,2011,0,buy
9931,255450400,2014-07-31,326989.0,98038,342000.0,3,2.5,2060,4200,2.0,no,3,2060.0,0,2014,0,buy
9932,3395071610,2014-11-26,299950.0,98118,367500.0,3,2.5,1320,3150,2.0,no,3,1320.0,0,2005,0,buy
9933,8138870060,2014-08-13,395825.0,98029,575000.0,2,2.5,1590,1679,2.0,no,3,1590.0,0,2012,0,buy
9934,291310370,2014-08-29,366000.0,98027,570500.0,3,2.25,1445,1028,2.0,no,3,1300.0,145,2005,0,buy
9935,7853361230,2014-05-16,480000.0,98065,500000.0,4,2.5,2430,5000,2.0,no,3,2430.0,0,2009,0,buy
9936,7904700126,2014-11-20,388000.0,98116,562750.0,3,3.25,1370,915,2.0,no,3,1100.0,270,2006,0,buy
9937,9267200226,2014-05-02,436110.0,98103,550000.0,3,2.5,1770,1235,3.0,no,3,1600.0,170,2007,0,buy
9938,6817750140,2014-07-08,293000.0,98055,294950.0,3,2.25,1910,3481,2.0,no,3,1910.0,0,2009,0,buy
9939,3278611600,2014-07-14,379900.0,98126,395750.0,3,2.5,1800,2791,2.0,no,3,1800.0,0,2011,0,buy
9940,7853321180,2014-12-22,465000.0,98065,500000.0,5,2.5,2550,6405,2.0,no,3,2550.0,0,2008,0,buy
9941,3869900139,2015-01-07,484950.0,98136,489950.0,3,2.25,1590,926,3.0,no,3,1590.0,0,2014,0,buy
9942,1332700200,2015-04-26,359000.0,98056,380000.0,3,2.25,1950,1968,2.0,no,4,1160.0,790,1979,0,buy
9943,832700270,2015-02-13,318000.0,98133,375000.0,3,1.5,1240,983,3.0,no,3,1240.0,0,2009,0,buy
9944,3022800260,2014-10-07,439000.0,98011,470000.0,3,2.5,1680,2801,2.0,no,3,1680.0,0,2011,0,buy
9945,9268850160,2015-02-06,293467.0,98027,570500.0,4,2.0,1590,942,3.0,no,3,1590.0,0,2008,0,buy
9946,291310340,2014-07-08,550000.0,98027,570500.0,3,3.5,2490,3582,2.0,no,3,1720.0,770,2005,0,buy
9947,8024200677,2015-04-29,415000.0,98115,567000.0,3,1.5,1270,1483,3.0,no,3,1270.0,0,2007,0,buy
9948,982850060,2014-06-03,400000.0,98028,445000.0,3,2.25,1450,4706,2.0,no,3,1450.0,0,2009,0,buy
9949,7202280390,2015-02-20,625250.0,98053,635000.0,4,2.5,2755,4831,2.0,no,3,2755.0,0,2003,0,buy
9950,2487700274,2015-03-09,437000.0,98136,489950.0,2,3.0,1460,1452,2.0,no,3,1140.0,320,2007,0,buy
9951,3449000060,2014-10-01,320000.0,98059,435000.0,3,1.0,1400,9000,1.0,no,5,1400.0,0,1959,0,buy
9952,3832050860,2015-03-19,210000.0,98042,292000.0,3,2.0,1580,4961,2.0,no,3,1580.0,0,2006,0,buy
9953,2768100186,2014-06-18,515000.0,98107,529950.0,3,3.5,1360,1419,2.0,no,3,1040.0,320,2007,0,buy
9954,424049284,2014-10-16,310000.0,98144,450000.0,1,1.5,1120,912,3.0,no,3,1120.0,0,2011,0,buy
9955,1776460140,2014-07-24,395000.0,98019,401250.0,3,2.5,2130,5088,2.0,no,3,1840.0,290,2011,0,buy
9956,3356402702,2014-07-25,215000.0,98001,260000.0,4,2.5,1847,8000,2.0,no,3,1847.0,0,2008,0,buy
9957,9274200324,2015-01-20,545000.0,98116,562750.0,3,2.5,1740,1279,3.0,no,3,1740.0,0,2008,0,buy
9958,263000253,2015-03-30,380000.0,98103,550000.0,3,2.25,1550,1485,3.0,no,3,1550.0,0,2011,0,buy
9959,9268850140,2014-11-17,288790.0,98027,570500.0,4,2.0,1390,745,3.0,no,3,1390.0,0,2008,0,buy
9960,7853360990,2015-01-02,430000.0,98065,500000.0,3,2.5,1950,4949,2.0,no,3,1950.0,0,2009,0,buy
9961,952006827,2015-04-22,390000.0,98116,562750.0,3,2.5,1310,1254,2.0,no,3,850.0,460,2007,0,buy
9962,7853321090,2014-10-01,450000.0,98065,500000.0,3,2.5,2410,4293,2.0,no,3,2410.0,0,2007,0,buy
9963,7852130800,2014-05-13,435000.0,98065,500000.0,4,2.25,2140,6355,2.0,no,3,2140.0,0,2002,0,buy
9964,7625702967,2014-06-09,398000.0,98136,489950.0,3,2.5,1720,1715,2.0,no,3,1240.0,480,2004,0,buy
9965,2770602493,2014-11-20,455000.0,98199,689800.0,2,2.0,1350,1209,3.0,no,3,1350.0,0,2013,0,buy
9966,475000187,2015-05-01,452950.0,98107,529950.0,3,2.5,1150,1194,2.0,no,3,1020.0,130,2006,0,buy
9967,6056111370,2014-11-24,340000.0,98108,342500.0,2,1.75,1270,1916,2.0,no,3,1270.0,0,2012,0,buy
9968,9828701488,2015-05-04,360000.0,98122,572000.0,2,1.0,880,1165,2.0,no,3,880.0,0,2005,0,buy
9969,8024200685,2014-05-20,440000.0,98115,567000.0,3,1.5,1270,1443,3.0,no,3,1270.0,0,2007,0,buy
9970,9396700024,2014-07-31,360000.0,98136,489950.0,2,2.5,1233,1244,2.0,no,3,963.0,270,2007,0,buy
9971,9126100814,2014-10-08,515000.0,98122,572000.0,3,2.0,1560,1020,3.0,no,3,1560.0,0,2014,0,buy
9972,8562780090,2015-02-27,325000.0,98027,570500.0,2,2.25,1230,1058,2.0,no,3,1160.0,70,2008,0,buy
9973,3438502437,2015-02-03,292500.0,98106,315000.0,3,2.5,1440,1068,2.0,no,3,1160.0,280,2006,0,buy
9974,1776460110,2014-12-23,395000.0,98019,401250.0,4,2.75,2280,5013,2.0,no,3,2280.0,0,2009,0,buy
9975,7548301044,2014-07-10,342500.0,98144,450000.0,2,1.5,1320,826,2.0,no,3,1100.0,220,2008,0,buy
9976,4051150100,2014-09-29,260000.0,98042,292000.0,3,2.5,1427,4337,2.0,no,3,1427.0,0,2009,0,buy
9977,3821700038,2014-10-01,305000.0,98125,425000.0,3,3.0,1290,1112,3.0,no,3,1290.0,0,2008,0,buy
9978,3277801431,2014-08-27,268500.0,98126,395750.0,3,2.25,1140,977,2.0,no,3,850.0,290,2008,0,buy
9979,6056100165,2014-12-01,175003.0,98108,342500.0,3,1.5,1390,1882,2.0,no,3,1390.0,0,2014,0,buy
9980,2767603824,2014-09-15,459000.0,98107,529950.0,2,2.5,1240,1249,3.0,no,3,1240.0,0,2006,0,buy
9981,2325300037,2014-09-02,358000.0,98125,425000.0,3,3.25,1410,1442,3.0,no,3,1360.0,50,2006,0,buy
9982,9828702902,2014-10-21,495000.0,98112,915000.0,2,2.25,1160,1010,2.0,no,3,1000.0,160,2006,0,buy
9983,6371000100,2014-11-20,479000.0,98116,562750.0,2,2.25,1330,1380,2.0,no,3,1060.0,270,2005,0,buy
9984,2781280300,2014-10-16,249900.0,98055,294950.0,3,2.5,1610,3517,2.0,no,3,1610.0,0,2005,0,buy
9985,3057000300,2014-09-30,295000.0,98033,678350.0,3,1.5,1220,3286,2.0,no,3,1220.0,0,1982,0,buy
9986,6371000148,2014-11-25,439108.0,98116,562750.0,2,1.5,1130,1340,2.0,no,3,910.0,220,2008,0,buy
