,index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,month,seasons,option_buy,median_price_zipcode,sell_price_summer,sell_price_winter,sell_price_autumn,sell_price_spring
8924,17760,1624049228,2014-11-24,325000.0,4,1.0,2410,6975,1.0,no,0,3,7,1510.0,900,1957,0,98108,47.5692,-122.295,1880,6255,11-24,autumn,buy,342500.0,422500.0,422500.0,422500.0,422500.0
8925,17762,7750500120,2014-11-18,300000.0,3,1.0,950,4760,1.5,no,0,3,6,950.0,0,1929,0,98106,47.5236,-122.348,1080,4760,11-18,autumn,buy,315000.0,390000.0,390000.0,390000.0,390000.0
8926,17763,1630700361,2014-06-27,530000.0,4,1.75,2860,48351,1.0,no,0,3,8,1710.0,1150,1978,0,98077,47.7605,-122.085,2460,43560,06-27,summer,buy,652475.0,689000.0,689000.0,689000.0,689000.0
8927,17764,1630700361,2015-04-09,583500.0,4,1.75,2860,48351,1.0,no,0,3,8,1710.0,1150,1978,0,98077,47.7605,-122.085,2460,43560,04-09,spring,buy,652475.0,758550.0,758550.0,758550.0,758550.0
8928,17766,2922701175,2014-09-19,535000.0,2,1.5,1940,5700,1.0,no,0,3,7,970.0,970,1937,0,98117,47.6881,-122.367,1250,5700,09-19,summer,buy,544000.0,695500.0,695500.0,695500.0,695500.0
8929,17769,1238500281,2015-04-10,539000.0,5,1.0,1700,11727,1.5,no,0,4,7,1700.0,0,1954,0,98033,47.686,-122.172,1740,8212,04-10,spring,buy,678350.0,700700.0,700700.0,700700.0,700700.0
8930,17770,1951800580,2014-10-24,590000.0,4,2.5,3700,12500,1.0,no,0,5,8,1920.0,1780,1973,0,98006,47.5403,-122.168,2020,8350,10-24,autumn,buy,760184.5,767000.0,767000.0,767000.0,767000.0
8931,17771,3530430100,2014-08-15,187000.0,2,1.75,1050,2926,1.0,no,0,4,8,1050.0,0,1974,0,98198,47.3811,-122.317,1150,3802,08-15,summer,buy,265000.0,243100.0,243100.0,243100.0,243100.0
8932,17772,1623059092,2014-05-09,270000.0,3,2.0,1690,9583,1.0,no,0,4,7,1690.0,0,1969,0,98059,47.4825,-122.164,1690,9583,05-09,spring,buy,435000.0,351000.0,351000.0,351000.0,351000.0
8933,17773,7177300735,2015-03-29,546000.0,2,1.0,1120,6180,1.0,no,0,4,7,1120.0,0,1939,0,98115,47.6824,-122.301,1420,5356,03-29,spring,buy,567000.0,709800.0,709800.0,709800.0,709800.0
8934,17774,1525039057,2014-07-02,520000.0,3,1.75,1490,1036,2.0,no,0,3,10,1090.0,400,2008,0,98199,47.6588,-122.403,1460,1206,07-02,summer,buy,689800.0,676000.0,676000.0,676000.0,676000.0
8935,17781,1819800042,2014-11-14,460000.0,2,1.0,880,3300,1.0,no,0,4,7,880.0,0,1909,0,98107,47.6566,-122.36,1960,5500,11-14,autumn,buy,529950.0,598000.0,598000.0,598000.0,598000.0
8936,17782,2946001675,2014-06-03,234000.0,2,1.0,940,5375,1.0,no,0,4,5,940.0,0,1952,0,98198,47.4206,-122.324,1200,7500,06-03,spring,buy,265000.0,304200.0,304200.0,304200.0,304200.0
8937,17783,1138010530,2015-04-29,399000.0,3,1.0,1340,7191,1.0,no,0,3,7,1340.0,0,1974,0,98034,47.7148,-122.212,1340,7215,04-29,spring,buy,445950.0,518700.0,518700.0,518700.0,518700.0
8938,17784,7763400035,2015-04-02,253500.0,3,1.5,1440,12040,1.0,no,0,4,7,1440.0,0,1959,0,98042,47.3715,-122.16,1720,12040,04-02,spring,buy,292000.0,329550.0,329550.0,329550.0,329550.0
8939,17785,925059107,2014-08-20,475000.0,3,1.5,1750,12632,1.0,no,0,4,7,1750.0,0,1952,0,98033,47.6736,-122.176,1740,12196,08-20,summer,buy,678350.0,617500.0,617500.0,617500.0,617500.0
8940,17791,8712100530,2014-08-13,895000.0,4,2.0,1710,4178,1.5,no,0,4,8,1710.0,0,1926,0,98112,47.6373,-122.3,1760,4178,08-13,summer,buy,915000.0,1163500.0,1163500.0,984500.0000000001,1163500.0
8941,17795,5210200081,2014-11-10,523000.0,3,1.0,1440,8681,1.5,no,0,3,7,1440.0,0,1937,0,98115,47.6976,-122.283,1700,7770,11-10,autumn,buy,567000.0,679900.0,679900.0,679900.0,679900.0
8942,17798,5229300027,2014-09-10,275000.0,3,1.0,1190,27215,1.0,no,0,5,7,1190.0,0,1943,1989,98059,47.4978,-122.115,1450,56628,09-10,summer,buy,435000.0,357500.0,357500.0,357500.0,357500.0
8943,17801,1931300850,2014-05-27,427000.0,2,1.0,920,3780,1.0,no,0,3,6,920.0,0,1910,0,98103,47.6576,-122.348,1570,2640,05-27,spring,buy,550000.0,555100.0,555100.0,555100.0,555100.0
8944,17802,2206500110,2014-09-05,508450.0,4,1.75,1520,9600,1.0,no,0,4,7,1000.0,520,1955,0,98006,47.5763,-122.154,1510,9000,09-05,summer,buy,760184.5,660985.0,660985.0,660985.0,660985.0
8945,17804,5561401530,2014-10-29,550000.0,1,1.5,1900,40600,1.5,no,0,5,9,1450.0,450,1977,0,98027,47.4718,-122.009,2920,40427,10-29,autumn,buy,570500.0,715000.0,605000.0,605000.0,715000.0
8946,17807,2354300915,2014-09-03,330000.0,2,1.0,720,7250,1.0,no,0,3,5,720.0,0,1943,0,98027,47.5267,-122.032,1760,7250,09-03,summer,buy,570500.0,429000.0,429000.0,429000.0,429000.0
8947,17808,9214400120,2014-06-02,455000.0,2,1.0,1140,5720,1.0,no,0,3,7,850.0,290,1947,0,98115,47.6827,-122.298,1410,5832,06-02,spring,buy,567000.0,591500.0,591500.0,591500.0,591500.0
8948,17810,1323059098,2015-04-02,315000.0,3,2.0,1220,14645,1.0,no,0,3,6,1220.0,0,1970,0,98059,47.4842,-122.117,1980,24960,04-02,spring,buy,435000.0,409500.0,409500.0,409500.0,409500.0
8949,17811,7345000120,2014-06-17,206000.0,3,1.0,1320,7000,1.0,no,0,4,7,1320.0,0,1967,0,98002,47.2787,-122.205,1260,7455,06-17,spring,buy,235000.0,267800.0,267800.0,267800.0,267800.0
8950,17812,8563050110,2014-05-22,592500.0,4,3.0,2170,8240,1.0,no,0,4,8,1370.0,800,1968,0,98052,47.6291,-122.093,2020,7944,05-22,spring,buy,615000.0,770250.0,770250.0,770250.0,770250.0
8951,17815,6788201781,2014-06-05,886000.0,4,2.0,2660,3900,1.5,no,0,4,7,1480.0,1180,1923,0,98112,47.6398,-122.306,2350,3900,06-05,spring,buy,915000.0,1151800.0,1151800.0,974600.0000000001,1151800.0
8952,17816,1036400100,2014-10-21,600000.0,4,2.5,2360,13500,1.0,no,0,4,8,1780.0,580,1973,0,98052,47.6315,-122.103,2780,12400,10-21,autumn,buy,615000.0,780000.0,780000.0,660000.0,780000.0
8953,17818,7905200365,2015-04-08,550000.0,3,1.75,1360,5850,1.0,no,0,4,7,1000.0,360,1938,0,98116,47.5711,-122.391,1540,5850,04-08,spring,buy,562750.0,715000.0,715000.0,605000.0,715000.0
8954,17819,2420069268,2014-08-21,184900.0,2,1.0,1230,5000,1.0,no,0,5,6,1230.0,0,1911,0,98022,47.2064,-121.988,1230,5413,08-21,summer,buy,279500.0,240370.0,240370.0,240370.0,240370.0
8955,17820,7957600025,2014-05-08,245000.0,3,1.5,1260,7964,1.0,no,0,4,7,1260.0,0,1955,0,98148,47.4307,-122.334,1510,8776,05-08,spring,buy,278000.0,318500.0,318500.0,318500.0,318500.0
8956,17821,1338600090,2014-09-23,370000.0,2,1.0,1040,4172,1.0,no,0,3,7,1040.0,0,1946,0,98112,47.6308,-122.302,3120,4800,09-23,autumn,buy,915000.0,481000.0,481000.0,481000.0,481000.0
8957,17824,2645500021,2014-10-09,339275.0,3,1.5,1590,7260,1.0,no,0,3,7,1080.0,510,1964,0,98133,47.7753,-122.353,1590,7594,10-09,autumn,buy,375000.0,441057.5,441057.5,441057.5,441057.5
8958,17826,2123049498,2015-01-20,170000.0,3,1.75,1370,10780,1.0,no,0,3,7,1370.0,0,1959,0,98168,47.4727,-122.298,1370,10317,01-20,winter,buy,235000.0,221000.0,221000.0,221000.0,221000.0
8959,17828,2600100300,2014-09-16,623000.0,4,2.5,2980,9235,1.0,no,0,4,8,1690.0,1290,1977,0,98006,47.5513,-122.162,2690,10046,09-16,summer,buy,760184.5,809900.0,809900.0,809900.0,809900.0
8960,17829,2767600150,2014-05-19,477000.0,3,2.5,1350,2053,3.0,no,0,3,8,1350.0,0,2005,0,98117,47.6758,-122.386,1350,4150,05-19,spring,buy,544000.0,620100.0,620100.0,620100.0,620100.0
8961,17830,1771000970,2014-10-10,330000.0,3,1.0,1160,9600,1.0,no,0,4,7,1160.0,0,1967,0,98077,47.7419,-122.073,1160,9730,10-10,autumn,buy,652475.0,429000.0,429000.0,429000.0,429000.0
8962,17836,7697850360,2015-02-04,245000.0,3,2.25,1780,9598,2.0,no,0,4,7,1780.0,0,1985,0,98030,47.3718,-122.182,1820,7533,02-04,winter,buy,282255.0,318500.0,318500.0,318500.0,318500.0
8963,17839,322059095,2014-08-11,269950.0,4,2.5,2060,13500,1.0,no,0,3,7,1260.0,800,1968,0,98042,47.4229,-122.153,1610,10714,08-11,summer,buy,292000.0,350935.0,350935.0,350935.0,350935.0
8964,17840,8651400580,2014-09-20,195000.0,3,1.5,1050,5525,1.0,no,0,5,6,1050.0,0,1969,0,98042,47.3608,-122.083,1100,5200,09-20,summer,buy,292000.0,253500.0,253500.0,253500.0,253500.0
8965,17841,7812800855,2015-03-11,159100.0,2,1.0,790,7095,1.0,no,0,3,6,790.0,0,1944,0,98178,47.4928,-122.239,1150,7200,03-11,winter,buy,278277.0,206830.0,206830.0,206830.0,206830.0
8966,17842,4151800265,2015-03-06,550000.0,3,1.0,1010,6120,1.0,no,0,3,6,1010.0,0,1942,0,98033,47.6648,-122.204,1260,5977,03-06,winter,buy,678350.0,715000.0,715000.0,715000.0,715000.0
8967,17843,1005000062,2014-08-01,299000.0,2,1.0,1040,4600,1.0,no,0,4,6,1040.0,0,1950,0,98118,47.5387,-122.277,1390,5897,08-01,summer,buy,367500.0,388700.0,388700.0,388700.0,388700.0
8968,17845,7225000215,2015-04-07,249500.0,2,1.0,900,4500,1.0,no,0,3,6,900.0,0,1951,0,98055,47.4881,-122.204,860,4500,04-07,spring,buy,294950.0,324350.0,324350.0,324350.0,324350.0
8969,17846,5605000215,2015-02-25,700000.0,4,1.0,1470,5450,1.5,no,0,3,7,1470.0,0,1918,0,98112,47.6458,-122.306,2160,5450,02-25,winter,buy,915000.0,910000.0,910000.0,910000.0,910000.0
8970,17847,1922059401,2014-07-25,275000.0,4,1.0,1080,26114,1.5,no,0,5,5,1080.0,0,1900,0,98030,47.3834,-122.215,1720,20360,07-25,summer,buy,282255.0,357500.0,357500.0,357500.0,357500.0
8971,17850,2770605175,2015-02-27,620047.0,4,1.75,1760,6000,1.0,no,0,3,7,880.0,880,1946,0,98119,47.6508,-122.373,2040,6000,02-27,winter,buy,744975.0,806061.1,806061.1,806061.1,806061.1
8972,17851,6791200120,2014-09-23,480000.0,3,2.25,1820,13362,1.0,no,0,3,8,1220.0,600,1977,0,98075,47.5898,-122.052,2050,15000,09-23,autumn,buy,739999.0,624000.0,624000.0,624000.0,624000.0
8973,17852,6791200120,2015-04-07,515000.0,3,2.25,1820,13362,1.0,no,0,3,8,1220.0,600,1977,0,98075,47.5898,-122.052,2050,15000,04-07,spring,buy,739999.0,669500.0,669500.0,669500.0,669500.0
8974,17854,5495200040,2015-01-26,610000.0,5,3.25,3490,23400,1.0,no,0,4,8,1890.0,1600,1957,0,98006,47.5701,-122.124,2660,12400,01-26,winter,buy,760184.5,793000.0,793000.0,793000.0,793000.0
8975,17860,3579800405,2014-08-25,440000.0,4,2.5,2300,10880,1.0,no,0,4,7,1190.0,1110,1961,0,98028,47.7341,-122.242,1960,10400,08-25,summer,buy,445000.0,484000.00000000006,572000.0,572000.0,572000.0
8976,17861,3188100065,2014-05-27,405000.0,2,1.0,910,6490,1.0,no,0,3,7,910.0,0,1942,0,98115,47.6892,-122.306,1040,6490,05-27,spring,buy,567000.0,526500.0,526500.0,526500.0,526500.0
8977,17862,8570900038,2014-08-11,340000.0,3,2.0,1140,11620,1.0,no,0,3,7,1140.0,0,1994,0,98045,47.4991,-121.783,1140,8400,08-11,summer,buy,399500.0,442000.0,442000.0,442000.0,442000.0
8978,17865,162500015,2014-10-20,362500.0,5,2.0,2330,8586,1.0,no,0,4,7,1270.0,1060,1961,0,98133,47.7671,-122.334,1550,8287,10-20,autumn,buy,375000.0,398750.00000000006,471250.0,398750.00000000006,471250.0
8979,17867,3031200120,2014-11-18,255000.0,4,1.75,960,8863,1.0,no,0,5,6,580.0,380,1949,0,98118,47.5372,-122.289,1720,8249,11-18,autumn,buy,367500.0,331500.0,331500.0,331500.0,331500.0
8980,17868,2131700900,2014-08-13,283700.0,1,1.75,1010,10900,1.0,no,0,4,6,1010.0,0,1968,0,98019,47.7391,-121.982,1410,8359,08-13,summer,buy,401250.0,368810.0,368810.0,368810.0,368810.0
8981,17873,192450180,2015-03-10,335000.0,3,1.5,1140,15890,1.0,no,0,3,7,840.0,300,1985,0,98045,47.4752,-121.757,1200,15247,03-10,winter,buy,399500.0,435500.0,435500.0,435500.0,435500.0
8982,17874,782700120,2015-03-23,334200.0,3,1.75,1410,45302,1.0,no,0,3,7,1410.0,0,1980,0,98019,47.7077,-121.914,2240,49222,03-23,spring,buy,401250.0,434460.0,434460.0,434460.0,434460.0
8983,17878,9274202165,2015-01-20,560000.0,3,1.75,1570,4375,1.0,no,0,3,7,970.0,600,1940,0,98116,47.5889,-122.389,1790,5750,01-20,winter,buy,562750.0,728000.0,728000.0,616000.0,728000.0
8984,17880,2324039077,2015-04-27,306000.0,2,1.0,930,5650,1.0,no,2,3,7,930.0,0,1941,0,98126,47.5478,-122.377,1340,6400,04-27,spring,buy,395750.0,397800.0,397800.0,397800.0,397800.0
8985,17881,9329300040,2014-09-10,440000.0,3,1.75,1550,7820,1.0,no,0,4,7,1210.0,340,1981,0,98034,47.717,-122.163,1550,6900,09-10,summer,buy,445950.0,572000.0,484000.00000000006,572000.0,572000.0
8986,17882,259700180,2015-04-28,517000.0,4,1.0,1650,8250,1.0,no,0,3,7,1650.0,0,1966,0,98008,47.6366,-122.118,2240,9776,04-28,spring,buy,545000.0,672100.0,672100.0,672100.0,672100.0
8987,17883,5100400315,2014-05-23,379000.0,2,1.0,800,6380,1.0,no,2,3,7,800.0,0,1940,0,98115,47.691,-122.309,920,5940,05-23,spring,buy,567000.0,492700.0,492700.0,492700.0,492700.0
8988,17884,3424069076,2014-10-13,360000.0,2,1.0,930,6098,1.0,no,0,4,6,930.0,0,1919,0,98027,47.5289,-122.03,1730,9000,10-13,autumn,buy,570500.0,468000.0,468000.0,468000.0,468000.0
8989,17886,7227500740,2014-11-07,217000.0,2,1.0,720,4760,1.0,no,0,5,5,720.0,0,1942,0,98056,47.496,-122.186,840,4760,11-07,autumn,buy,380000.0,282100.0,282100.0,282100.0,282100.0
8990,17887,8150100265,2014-11-18,255000.0,2,1.0,620,4760,1.0,no,0,3,6,620.0,0,1941,0,98126,47.5292,-122.376,620,4760,11-18,autumn,buy,395750.0,331500.0,331500.0,331500.0,331500.0
8991,17891,7504020610,2014-06-18,615000.0,5,2.25,2480,12070,2.0,no,0,3,9,2480.0,0,1978,0,98074,47.631,-122.052,2570,12000,06-18,spring,buy,642000.0,799500.0,799500.0,799500.0,799500.0
8992,17892,7454001210,2014-06-03,239000.0,3,1.0,1040,6860,2.0,no,0,3,6,1040.0,0,1942,0,98146,47.5121,-122.375,1030,6512,06-03,spring,buy,305000.0,310700.0,310700.0,310700.0,310700.0
8993,17893,2122039137,2015-04-13,462500.0,3,2.5,1656,108900,1.0,no,0,4,7,1656.0,0,1985,0,98070,47.3758,-122.425,2030,29859,04-13,spring,buy,463750.0,601250.0,508750.00000000006,508750.00000000006,0.0
8994,17896,7625701935,2014-10-13,330000.0,2,1.0,700,4000,1.0,no,0,3,6,700.0,0,1943,0,98136,47.5487,-122.391,1060,6000,10-13,autumn,buy,489950.0,429000.0,429000.0,429000.0,429000.0
8995,17898,2917200475,2015-03-23,430000.0,2,1.0,760,7114,1.0,no,0,3,6,760.0,0,1946,0,98103,47.7005,-122.352,780,7102,03-23,spring,buy,550000.0,559000.0,559000.0,559000.0,559000.0
8996,17901,1796381120,2014-07-28,219000.0,3,2.0,1090,7350,1.0,no,0,4,7,1090.0,0,1990,0,98042,47.3687,-122.085,1490,7741,07-28,summer,buy,292000.0,284700.0,284700.0,284700.0,284700.0
8997,17903,6666800180,2015-01-30,715000.0,4,2.25,1900,8272,1.0,no,0,4,9,1460.0,440,1966,0,98040,47.5803,-122.227,2040,8479,01-30,winter,buy,993750.0,929500.0,929500.0,929500.0,929500.0
8998,17904,8651200040,2014-08-14,950000.0,4,2.5,2790,15653,2.0,no,0,4,10,2790.0,0,1964,0,98040,47.5477,-122.215,3520,15653,08-14,summer,buy,993750.0,1045000.0000000001,1235000.0,1235000.0,1235000.0
8999,17905,5100402310,2014-12-12,425000.0,2,1.0,1280,5026,1.0,no,2,4,8,1020.0,260,1951,0,98115,47.6938,-122.312,1540,6380,12-12,autumn,buy,567000.0,552500.0,552500.0,552500.0,552500.0
9000,17906,421049170,2014-07-17,239000.0,3,1.0,1510,15022,1.0,no,0,3,7,1510.0,0,1962,0,98003,47.3304,-122.304,1510,12970,07-17,summer,buy,267475.0,310700.0,310700.0,310700.0,310700.0
9001,17907,726059047,2014-12-16,310000.0,1,1.0,920,8282,1.5,no,0,3,6,920.0,0,1944,1980,98011,47.761,-122.214,2260,14025,12-16,autumn,buy,470000.0,403000.0,403000.0,403000.0,403000.0
9002,17908,5100403636,2015-02-23,400000.0,2,1.0,700,8120,1.0,no,0,3,7,700.0,0,1927,0,98115,47.6962,-122.321,1130,5599,02-23,winter,buy,567000.0,520000.0,520000.0,520000.0,520000.0
9003,17909,1535204365,2014-11-24,428000.0,2,1.75,1980,44550,2.0,no,1,5,7,1280.0,700,1977,0,98070,47.4193,-122.444,1680,25343,11-24,autumn,buy,463750.0,556400.0,556400.0,556400.0,556400.0
9004,17914,2927600155,2014-07-22,291750.0,3,2.25,1310,12825,1.0,no,0,3,7,1310.0,0,1950,2013,98166,47.4515,-122.368,1600,11250,07-22,summer,buy,390000.0,379275.0,379275.0,379275.0,379275.0
9005,17915,8731950910,2015-02-18,227000.0,3,1.75,1680,7455,1.0,no,0,4,8,1680.0,0,1968,0,98023,47.3112,-122.378,2040,8214,02-18,winter,buy,268450.0,295100.0,295100.0,295100.0,295100.0
9006,17916,1726600110,2014-07-17,675000.0,3,2.25,2260,13209,1.0,no,0,3,9,2260.0,0,1977,0,98005,47.6385,-122.167,2820,12534,07-17,summer,buy,765475.0,877500.0,877500.0,877500.0,877500.0
9007,17917,3320000212,2014-10-06,397500.0,3,2.25,1350,980,2.0,no,0,3,8,1050.0,300,2007,0,98144,47.5998,-122.312,1350,1245,10-06,autumn,buy,450000.0,516750.0,516750.0,516750.0,516750.0
9008,17918,1670400068,2014-06-18,206000.0,2,1.5,1820,8867,2.0,no,0,3,7,1820.0,0,1921,0,98168,47.4764,-122.269,1430,9288,06-18,spring,buy,235000.0,267800.0,267800.0,267800.0,267800.0
9009,17921,1776230180,2014-10-08,427500.0,4,2.5,2430,3249,2.0,no,0,3,8,2430.0,0,2010,0,98059,47.5048,-122.155,2650,3844,10-08,autumn,buy,435000.0,555750.0,470250.00000000006,470250.00000000006,555750.0
9010,17922,7889601320,2014-07-25,115000.0,2,1.0,940,6000,1.0,no,0,3,6,940.0,0,1943,0,98146,47.4907,-122.336,1310,6000,07-25,summer,buy,305000.0,149500.0,149500.0,149500.0,149500.0
9011,17924,8032700175,2014-10-27,420000.0,4,1.0,1510,1501,1.5,no,0,3,7,1510.0,0,1906,0,98103,47.6526,-122.342,1560,1602,10-27,autumn,buy,550000.0,546000.0,546000.0,546000.0,546000.0
9012,17926,6150700180,2014-09-22,282150.0,2,1.0,700,5940,1.0,no,0,3,7,700.0,0,1948,0,98133,47.7289,-122.337,1070,5995,09-22,summer,buy,375000.0,366795.0,366795.0,366795.0,366795.0
9013,17927,3330501645,2015-02-23,260000.0,3,1.0,1150,3090,1.0,no,0,3,6,1150.0,0,1910,0,98118,47.5506,-122.276,1150,5664,02-23,winter,buy,367500.0,338000.0,338000.0,338000.0,338000.0
9014,17928,7853210180,2014-10-02,428000.0,3,2.5,2340,3466,2.0,no,0,3,7,2340.0,0,2004,0,98065,47.5322,-121.851,1970,3739,10-02,autumn,buy,500000.0,556400.0,556400.0,556400.0,556400.0
9015,17929,6149700194,2014-10-15,319950.0,3,3.25,1510,1245,3.0,no,0,3,7,1510.0,0,2007,0,98133,47.7293,-122.343,1510,1245,10-15,autumn,buy,375000.0,415935.0,415935.0,415935.0,415935.0
9016,17930,3625049079,2014-08-01,1350000.0,3,2.0,2070,9600,1.0,no,1,3,7,1590.0,480,1946,0,98039,47.616,-122.239,3000,16215,08-01,summer,buy,1892500.0,1755000.0,1755000.0,1755000.0,1755000.0
9017,17931,2979800750,2014-09-11,552000.0,2,1.0,1150,5000,1.0,no,0,4,7,1050.0,100,1924,0,98115,47.6846,-122.317,1463,4320,09-11,summer,buy,567000.0,607200.0,717600.0,717600.0,717600.0
9018,17934,2968800645,2015-04-28,215000.0,3,1.0,960,7200,1.0,no,0,4,6,960.0,0,1958,0,98166,47.4583,-122.353,1060,7620,04-28,spring,buy,390000.0,279500.0,279500.0,279500.0,279500.0
9019,17935,2351800065,2015-02-17,590000.0,3,1.75,2180,6120,1.0,no,2,3,8,1380.0,800,1949,0,98199,47.6501,-122.405,2020,6122,02-17,winter,buy,689800.0,767000.0,767000.0,767000.0,767000.0
9020,17938,1235100371,2014-07-17,580000.0,5,2.75,3550,9600,2.0,no,0,3,7,3550.0,0,1960,0,98033,47.6766,-122.186,3370,9600,07-17,summer,buy,678350.0,754000.0,754000.0,754000.0,754000.0
9021,17939,3904930410,2014-10-28,424000.0,3,2.0,1330,5632,1.0,no,0,3,8,1330.0,0,1988,0,98029,47.5745,-122.017,1900,4842,10-28,autumn,buy,575000.0,551200.0,551200.0,551200.0,551200.0
9022,17943,3223039010,2014-08-04,260000.0,2,1.0,570,81893,1.0,no,1,3,6,570.0,0,1936,0,98070,47.4433,-122.444,2040,115434,08-04,summer,buy,463750.0,338000.0,338000.0,338000.0,338000.0
9023,17944,9828702588,2015-03-11,906000.0,3,2.5,2030,1800,3.0,no,0,3,9,2030.0,0,2013,0,98112,47.6199,-122.3,1450,1441,03-11,winter,buy,915000.0,1177800.0,1177800.0,996600.0000000001,1177800.0
9024,17945,6672920150,2015-04-06,330000.0,3,2.0,1500,11233,1.0,no,0,3,7,1500.0,0,1987,0,98019,47.7279,-121.967,1580,14013,04-06,spring,buy,401250.0,429000.0,429000.0,429000.0,429000.0
9025,17946,9485700150,2015-03-04,275000.0,2,1.0,920,7688,1.0,no,0,3,6,920.0,0,1955,0,98106,47.5281,-122.362,1040,7440,03-04,winter,buy,315000.0,357500.0,357500.0,357500.0,357500.0
9026,17947,3500100208,2014-11-19,290000.0,3,1.0,1470,8200,1.0,no,0,3,7,1040.0,430,1953,0,98155,47.7347,-122.302,1420,8200,11-19,autumn,buy,375000.0,377000.0,377000.0,377000.0,377000.0
9027,17950,2475200930,2014-07-22,289000.0,3,1.75,1690,3449,1.0,no,0,3,7,1690.0,0,1987,0,98055,47.4719,-122.191,1530,4093,07-22,summer,buy,294950.0,375700.0,375700.0,317900.0,375700.0
9028,17955,4237900645,2014-10-10,475000.0,2,1.75,1320,3420,1.0,no,1,3,7,1080.0,240,1955,0,98199,47.6639,-122.399,2070,6000,10-10,autumn,buy,689800.0,617500.0,617500.0,617500.0,617500.0
9029,17959,1099600220,2015-01-08,185000.0,3,1.0,1010,6400,1.0,no,0,3,7,1010.0,0,1971,0,98023,47.3027,-122.376,1820,6500,01-08,winter,buy,268450.0,240500.0,240500.0,240500.0,240500.0
9030,17961,1622049140,2014-08-05,239900.0,4,1.75,1570,18730,1.0,no,0,3,7,1200.0,370,1960,0,98198,47.3999,-122.301,1920,18295,08-05,summer,buy,265000.0,311870.0,311870.0,311870.0,311870.0
9031,17963,1774000330,2014-07-07,437000.0,3,1.75,2220,17568,1.0,no,0,4,8,2220.0,0,1967,0,98072,47.749,-122.083,2070,11745,07-07,summer,buy,515000.0,568100.0,568100.0,568100.0,568100.0
9032,17964,1555300530,2014-07-14,240000.0,3,1.5,1010,10350,1.0,no,0,3,7,1010.0,0,1969,0,98032,47.379,-122.29,1640,7700,07-14,summer,buy,249000.0,312000.0,312000.0,312000.0,312000.0
9033,17966,2556500040,2015-01-06,320000.0,3,1.0,1230,7492,1.0,no,0,3,7,1230.0,0,1955,0,98155,47.7633,-122.315,1710,7238,01-06,winter,buy,375000.0,416000.0,416000.0,416000.0,416000.0
9034,17967,1737100040,2014-10-22,525000.0,3,1.75,1710,7350,1.0,no,0,3,8,1280.0,430,1981,0,98033,47.699,-122.167,2100,7560,10-22,autumn,buy,678350.0,682500.0,682500.0,682500.0,682500.0
9035,17968,7575620120,2015-04-22,260000.0,3,3.0,2390,8993,2.0,no,0,3,8,1680.0,710,1988,0,98003,47.3532,-122.306,1820,10362,04-22,spring,buy,267475.0,338000.0,338000.0,286000.0,338000.0
9036,17970,1939100610,2014-06-23,560000.0,4,2.5,2300,7989,2.0,no,0,3,9,2300.0,0,1990,0,98074,47.6273,-122.034,2280,8835,06-23,summer,buy,642000.0,728000.0,728000.0,728000.0,728000.0
9037,17971,4174600386,2015-04-14,310000.0,5,3.0,2270,5001,1.0,no,0,3,7,1360.0,910,1989,0,98108,47.5539,-122.3,1950,5500,04-14,spring,buy,342500.0,403000.0,403000.0,403000.0,403000.0
9038,17973,4037200690,2014-12-08,458450.0,4,1.0,1330,9715,1.0,no,0,4,7,970.0,360,1957,0,98008,47.6038,-122.122,1590,8400,12-08,autumn,buy,545000.0,595985.0,595985.0,595985.0,595985.0
9039,17975,2125410210,2014-12-06,430000.0,3,2.25,2160,6527,2.0,no,0,4,7,1580.0,580,1987,0,98034,47.7292,-122.212,1950,9675,12-06,autumn,buy,445950.0,559000.0,559000.0,559000.0,559000.0
9040,17976,3755000120,2015-02-26,360000.0,3,1.0,1120,10500,1.0,no,0,4,7,1120.0,0,1966,0,98034,47.7267,-122.226,1320,10500,02-26,winter,buy,445950.0,468000.0,468000.0,468000.0,468000.0
9041,17982,4039300490,2014-06-03,400000.0,3,1.5,1200,4800,1.0,no,0,4,7,1200.0,0,1962,0,98007,47.6084,-122.136,1510,7668,06-03,spring,buy,555000.0,520000.0,520000.0,520000.0,520000.0
9042,17984,3448001975,2015-05-04,351000.0,1,0.75,930,6600,1.0,no,0,3,6,930.0,0,1924,0,98125,47.7127,-122.296,1590,6600,05-04,spring,buy,425000.0,456300.0,456300.0,456300.0,456300.0
9043,17986,2798600120,2015-04-22,298000.0,4,2.5,1960,11798,2.0,no,0,3,8,1960.0,0,1999,0,98092,47.3293,-122.205,2360,11785,04-22,spring,buy,309780.0,387400.0,387400.0,387400.0,387400.0
9044,17987,2227900040,2015-01-14,300000.0,4,1.75,1890,9205,1.0,no,0,3,8,1260.0,630,1964,0,98133,47.774,-122.348,1430,6775,01-14,winter,buy,375000.0,390000.0,390000.0,390000.0,390000.0
9045,17988,3395040580,2014-10-23,310000.0,3,2.25,1590,3056,2.0,no,0,3,7,1590.0,0,2001,0,98108,47.5432,-122.293,1540,2890,10-23,autumn,buy,342500.0,403000.0,403000.0,403000.0,403000.0
